season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,DP Conway,Devon Conway,1,6,0,0,0,16.66,FALSE,FALSE,"{'wickets': 1, 'runs': 14}",2.2, b Mohammed Shami
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,92,50,0,4,9,184,FALSE,FALSE,"{'wickets': 5, 'runs': 151}",17.1,c Shubman Gill b Joseph
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MM Ali,Moeen Ali,23,17,0,4,1,135.29,FALSE,FALSE,"{'wickets': 2, 'runs': 50}",5.5,c &dagger;Saha b Rashid Khan
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,BA Stokes,Ben Stokes,7,6,0,1,0,116.66,FALSE,FALSE,"{'wickets': 3, 'runs': 70}",7.4,c &dagger;Saha b Rashid Khan
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,AT Rayudu,Ambati Rayudu,12,12,0,0,1,100,FALSE,FALSE,"{'wickets': 4, 'runs': 121}",12.5, b Little
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,S Dube,Shivam Dube,19,18,0,0,1,105.55,FALSE,FALSE,"{'wickets': 7, 'runs': 163}",18.3,c Rashid Khan b Mohammed Shami
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RA Jadeja,Ravindra Jadeja,1,2,0,0,0,50,FALSE,FALSE,"{'wickets': 6, 'runs': 153}",17.4,c Shankar b Joseph
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MS Dhoni,MS Dhoni,14,7,0,1,1,200,TRUE,TRUE,{},,not out
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MJ Santner,Mitchell Santner,1,3,0,0,0,33.33,FALSE,TRUE,{},,not out
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,WP Saha,Wriddhiman Saha,25,16,0,2,2,156.25,FALSE,FALSE,"{'wickets': 1, 'runs': 37}",3.5,c Dube b Hangargekar
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Shubman Gill,Shubman Gill,63,36,0,6,3,175,FALSE,FALSE,"{'wickets': 4, 'runs': 138}",14.6,c Gaikwad b Deshpande
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,B Sai Sudharsan,Sai Sudharsan,22,17,0,3,0,129.41,FALSE,FALSE,"{'wickets': 2, 'runs': 90}",9.3,c &dagger;Dhoni b Hangargekar
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,HH Pandya,Hardik Pandya,8,11,0,0,0,72.72,TRUE,FALSE,"{'wickets': 3, 'runs': 111}",12.1, b Jadeja
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,V Shankar,Vijay Shankar,27,21,0,2,1,128.57,FALSE,FALSE,"{'wickets': 5, 'runs': 156}",17.6,c Santner b Hangargekar
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,R Tewatia,Rahul Tewatia,15,14,0,1,1,107.14,FALSE,TRUE,{},,not out
2023,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Rashid Khan,Rashid Khan,10,3,0,1,1,333.33,FALSE,TRUE,{},,not out
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,23,12,10,2,2,191.66,FALSE,FALSE,"{'wickets': 1, 'runs': 23}",1.6,c &dagger;Rahmanullah Gurbaz b Southee
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,S Dhawan,Shikhar Dhawan,40,29,75,6,0,137.93,TRUE,FALSE,"{'wickets': 4, 'runs': 143}",14.3, b Varun
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,50,32,47,5,2,156.25,FALSE,FALSE,"{'wickets': 2, 'runs': 109}",10.6,c Singh b Yadav
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,JM Sharma,Jitesh Sharma,21,11,13,1,2,190.9,FALSE,FALSE,"{'wickets': 3, 'runs': 135}",13.3,c Yadav b Southee
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Sikandar Raza,Sikandar Raza,16,13,22,1,1,123.07,FALSE,FALSE,"{'wickets': 5, 'runs': 168}",17.5,c Rana b Narine
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,SM Curran,Sam Curran,26,17,27,0,2,152.94,FALSE,TRUE,{},,not out
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,11,7,11,2,0,157.14,FALSE,TRUE,{},,not out
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Mandeep Singh,Mandeep Singh,2,4,7,0,0,50,FALSE,FALSE,"{'wickets': 1, 'runs': 13}",1.1,c Curran b Arshdeep Singh
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,22,16,26,3,1,137.5,FALSE,FALSE,"{'wickets': 3, 'runs': 29}",4.2, b Ellis
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AS Roy,Anukul Roy,4,5,5,1,0,80,FALSE,FALSE,"{'wickets': 2, 'runs': 17}",1.6,c Sikandar Raza b Arshdeep Singh
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,VR Iyer,Venkatesh Iyer,34,28,66,3,1,121.42,FALSE,FALSE,"{'wickets': 7, 'runs': 138}",15.3,c Chahar b Arshdeep Singh
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,N Rana,Nitish Rana,24,17,23,3,1,141.17,TRUE,FALSE,"{'wickets': 4, 'runs': 75}",9.2,c Chahar b Sikandar Raza
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,RK Singh,Rinku Singh,4,4,5,0,0,100,FALSE,FALSE,"{'wickets': 5, 'runs': 80}",10.1,c Sikandar Raza b Chahar
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AD Russell,Andre Russell,35,19,24,3,2,184.21,FALSE,FALSE,"{'wickets': 6, 'runs': 130}",14.5,c Sikandar Raza b Curran
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SN Thakur,Shardul Thakur,8,3,8,0,1,266.66,FALSE,TRUE,{},,not out
2023,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SP Narine,Sunil Narine,7,2,4,0,1,350,FALSE,TRUE,{},,not out
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KL Rahul,KL Rahul,8,12,21,0,1,66.66,TRUE,FALSE,"{'wickets': 1, 'runs': 19}",3.6,c Patel b Sakariya
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KR Mayers,Kyle Mayers,73,38,53,2,7,192.1,FALSE,FALSE,"{'wickets': 3, 'runs': 100}",11.3, b Patel
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,DJ Hooda,Deepak Hooda,17,18,31,0,0,94.44,FALSE,FALSE,"{'wickets': 2, 'runs': 98}",10.6,c Warner b Kuldeep Yadav
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KH Pandya,Krunal Pandya,15,13,51,0,1,115.38,FALSE,TRUE,{},,not out
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,MP Stoinis,Marcus Stoinis,12,10,13,0,1,120,FALSE,FALSE,"{'wickets': 4, 'runs': 117}",14.1,c &dagger;Khan b Ahmed
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,N Pooran,Nicholas Pooran,36,21,24,2,3,171.42,FALSE,FALSE,"{'wickets': 5, 'runs': 165}",18.3,c Shaw b Ahmed
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,A Badoni,Ayush Badoni,18,7,10,1,2,257.14,FALSE,FALSE,"{'wickets': 6, 'runs': 187}",19.5,c &dagger;Khan b Sakariya
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,K Gowtham,Krishnappa Gowtham,6,1,2,0,1,600,FALSE,TRUE,{},,not out
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,PP Shaw,Prithvi Shaw,12,9,24,2,0,133.33,FALSE,FALSE,"{'wickets': 1, 'runs': 41}",4.3, b Wood
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,DA Warner,David Warner,56,48,87,7,0,116.66,TRUE,FALSE,"{'wickets': 7, 'runs': 113}",15.6,c Gowtham b Avesh Khan
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,MR Marsh,Mitchell Marsh,0,1,2,0,0,0,FALSE,FALSE,"{'wickets': 2, 'runs': 41}",4.4, b Wood
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,SN Khan,Sarfaraz Khan,4,9,16,1,0,44.44,FALSE,FALSE,"{'wickets': 3, 'runs': 48}",6.6,c Gowtham b Wood
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,RR Rossouw,Rilee Rossouw,30,20,24,3,1,150,FALSE,FALSE,"{'wickets': 4, 'runs': 86}",11.6,c Mayers b Ravi Bishnoi
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,R Powell,Rovman Powell,1,3,11,0,0,33.33,FALSE,FALSE,"{'wickets': 5, 'runs': 94}",13.4,lbw b Ravi Bishnoi
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Aman Hakim Khan,Aman Hakim Khan,4,5,11,0,0,80,FALSE,FALSE,"{'wickets': 6, 'runs': 112}",15.3,c &dagger;Pooran b Avesh Khan
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,AR Patel,Axar Patel,16,11,21,1,1,145.45,FALSE,FALSE,"{'wickets': 8, 'runs': 139}",19.1,c sub (PN Mankad) b Wood
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,6,10,22,0,0,60,FALSE,TRUE,{},,not out
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,C Sakariya,Chetan Sakariya,4,4,5,1,0,100,FALSE,FALSE,"{'wickets': 9, 'runs': 143}",19.5,c Pandya b Wood
2023,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Mukesh Kumar,Mukesh Kumar,0,1,1,0,0,0,FALSE,TRUE,{},,not out
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,54,37,63,9,0,145.94,FALSE,FALSE,"{'wickets': 2, 'runs': 139}",12.3,c Agarwal b Fazalhaq Farooqi
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,JC Buttler,Jos Buttler,54,22,32,7,3,245.45,FALSE,FALSE,"{'wickets': 1, 'runs': 85}",5.5, b Fazalhaq Farooqi
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,SV Samson,Sanju Samson,55,32,66,3,4,171.87,TRUE,FALSE,"{'wickets': 5, 'runs': 187}",18.3,c Abhishek Sharma b Natarajan
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,D Padikkal,Devdutt Padikkal,2,5,10,0,0,40,FALSE,FALSE,"{'wickets': 3, 'runs': 151}",14.1, b Umran Malik
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,R Parag,Riyan Parag,7,6,12,1,0,116.66,FALSE,FALSE,"{'wickets': 4, 'runs': 170}",16.1,c Fazalhaq Farooqi b Natarajan
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,SO Hetmyer,Shimron Hetmyer,22,16,21,1,1,137.5,FALSE,TRUE,{},,not out
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,R Ashwin,Ravichandran Ashwin,1,2,9,0,0,50,FALSE,TRUE,{},,not out
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,0,3,3,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 0}",0.3, b Boult
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,MA Agarwal,Mayank Agarwal,27,23,56,3,0,117.39,FALSE,FALSE,"{'wickets': 6, 'runs': 52}",10.6,c Buttler b Chahal
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,RA Tripathi,Rahul Tripathi,0,2,6,0,0,0,FALSE,FALSE,"{'wickets': 2, 'runs': 0}",0.5,c Holder b Boult
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,HC Brook,Harry Brook,13,21,28,1,0,61.9,FALSE,FALSE,"{'wickets': 3, 'runs': 34}",6.6, b Chahal
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Washington Sundar,Washington Sundar,1,5,10,0,0,20,FALSE,FALSE,"{'wickets': 4, 'runs': 39}",8.2,c Hetmyer b Holder
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,GD Phillips,Glenn Phillips,8,6,6,0,1,133.33,FALSE,FALSE,"{'wickets': 5, 'runs': 48}",9.3,c Asif b Ashwin
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abdul Samad,Abdul Samad,32,32,51,2,1,100,FALSE,TRUE,{},,not out
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AU Rashid,Adil Rashid,18,13,17,1,1,138.46,FALSE,FALSE,"{'wickets': 7, 'runs': 81}",13.6,st &dagger;Samson b Chahal
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,B Kumar,Bhuvneshwar Kumar,6,10,20,0,0,60,TRUE,FALSE,"{'wickets': 8, 'runs': 95}",17.5, b Chahal
2023,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Umran Malik,Umran Malik,19,8,12,1,2,237.5,FALSE,TRUE,{},,not out
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,RG Sharma,Rohit Sharma,1,10,30,0,0,10,TRUE,FALSE,"{'wickets': 3, 'runs': 20}",5.2,c &dagger;Karthik b Akash Deep
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Ishan Kishan,Ishan Kishan,10,13,13,2,0,76.92,FALSE,FALSE,"{'wickets': 1, 'runs': 11}",2.3,c Patel b Mohammed Siraj
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,C Green,Cameron Green,5,4,6,1,0,125,FALSE,FALSE,"{'wickets': 2, 'runs': 16}",3.3, b Topley
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,SA Yadav,Suryakumar Yadav,15,16,35,1,0,93.75,FALSE,FALSE,"{'wickets': 4, 'runs': 48}",8.5,c Shahbaz Ahmed b Bracewell
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,NT Tilak Varma,Tilak Varma,84,46,85,9,4,182.6,FALSE,TRUE,{},,not out
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,N Wadhera,Nehal Wadhera,21,13,25,1,2,161.53,FALSE,FALSE,"{'wickets': 5, 'runs': 98}",13.5,c Kohli b Sharma
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,TH David,Tim David,4,7,11,0,0,57.14,FALSE,FALSE,"{'wickets': 6, 'runs': 105}",15.3, b Sharma
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,HR Shokeen,Hrithik Shokeen,5,3,12,1,0,166.66,FALSE,FALSE,"{'wickets': 7, 'runs': 123}",17.1,c du Plessis b Patel
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Arshad Khan,Arshad Khan,15,9,19,0,1,166.66,FALSE,TRUE,{},,not out
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,82,49,75,6,5,167.34,FALSE,TRUE,{},,not out
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,F du Plessis,Faf du Plessis,73,43,66,5,6,169.76,TRUE,FALSE,"{'wickets': 1, 'runs': 148}",14.5,c David b Arshad Khan
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KD Karthik,Dinesh Karthik,0,3,6,0,0,0,FALSE,FALSE,"{'wickets': 2, 'runs': 149}",15.3,c Tilak Varma b Green
2023,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,GJ Maxwell,Glenn Maxwell,12,3,5,0,2,400,FALSE,TRUE,{},,not out
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,57,31,55,3,4,183.87,FALSE,FALSE,"{'wickets': 1, 'runs': 110}",9.1,c Wood b Ravi Bishnoi
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,47,29,62,5,2,162.06,FALSE,FALSE,"{'wickets': 2, 'runs': 118}",10.2,c Pandya b Wood
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,27,16,22,1,3,168.75,FALSE,FALSE,"{'wickets': 3, 'runs': 150}",13.5,c Wood b Ravi Bishnoi
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,19,13,25,3,0,146.15,FALSE,FALSE,"{'wickets': 4, 'runs': 166}",15.2,st &dagger;Pooran b Ravi Bishnoi
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,BA Stokes,Ben Stokes,8,8,16,1,0,100,FALSE,FALSE,"{'wickets': 5, 'runs': 178}",16.6,c Yash Thakur b Avesh Khan
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AT Rayudu,Ambati Rayudu,27,14,26,2,2,192.85,FALSE,TRUE,{},,not out
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,3,6,13,0,0,50,FALSE,FALSE,"{'wickets': 6, 'runs': 203}",19.1,c Ravi Bishnoi b Wood
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,12,3,6,0,2,400,TRUE,FALSE,"{'wickets': 7, 'runs': 215}",19.4,c Ravi Bishnoi b Wood
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MJ Santner,Mitchell Santner,1,1,2,0,0,100,FALSE,TRUE,{},,not out
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KL Rahul,KL Rahul,20,18,42,2,0,111.11,TRUE,FALSE,"{'wickets': 3, 'runs': 82}",7.2,c Gaikwad b Ali
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KR Mayers,Kyle Mayers,53,22,35,8,2,240.9,FALSE,FALSE,"{'wickets': 1, 'runs': 79}",5.3,c Conway b Ali
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,DJ Hooda,Deepak Hooda,2,6,6,0,0,33.33,FALSE,FALSE,"{'wickets': 2, 'runs': 82}",6.6,c Stokes b Santner
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KH Pandya,Krunal Pandya,9,9,14,0,1,100,FALSE,FALSE,"{'wickets': 4, 'runs': 105}",9.6,c Jadeja b Ali
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MP Stoinis,Marcus Stoinis,21,18,26,0,1,116.66,FALSE,FALSE,"{'wickets': 5, 'runs': 130}",13.2, b Ali
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,N Pooran,Nicholas Pooran,32,18,28,2,3,177.77,FALSE,FALSE,"{'wickets': 6, 'runs': 156}",15.6,c Stokes b Deshpande
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,A Badoni,Ayush Badoni,23,18,38,0,0,127.77,FALSE,FALSE,"{'wickets': 7, 'runs': 195}",19.3,c &dagger;Dhoni b Deshpande
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,K Gowtham,Krishnappa Gowtham,17,11,26,0,1,154.54,FALSE,TRUE,{},,not out
2023,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MA Wood,Mark Wood,10,3,2,1,1,333.33,FALSE,TRUE,{},,not out
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,DA Warner,David Warner,37,32,48,7,0,115.62,TRUE,FALSE,"{'wickets': 3, 'runs': 67}",8.2, b Joseph
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,PP Shaw,Prithvi Shaw,7,5,17,1,0,140,FALSE,FALSE,"{'wickets': 1, 'runs': 29}",2.4,c Joseph b Mohammed Shami
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,MR Marsh,Mitchell Marsh,4,4,10,1,0,100,FALSE,FALSE,"{'wickets': 2, 'runs': 37}",4.2, b Mohammed Shami
2023,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,SN Khan,Sarfaraz Khan,30,34,66,2,0,88.23,FALSE,FALSE,"{'wickets': 6, 'runs': 130}",16.2,c Little b Rashid Khan
